bank_code,bank_name,branch_code,branch_name,full_name,county_code,county_name
65,Commercial International Bank (CIB) Kenya,65 005,Industrial Area Branch,"Commercial International Bank (CIB) Kenya, Industrial Area Branch",47,Nairobi County
65,Commercial International Bank (CIB) Kenya,65 004,Eldoret Branch,"Commercial International Bank (CIB) Kenya, Eldoret Branch",27,Uasin Gishu
65,Commercial International Bank (CIB) Kenya,65 000,Head Office,"Commercial International Bank (CIB) Kenya, Head Office",47,Nairobi County
66,Sidian Bank Limited,66 058,Gikomba,"Sidian Bank Limited, Gikomba",47,Nairobi County
66,Sidian Bank Limited,66 059,Kamakis,"Sidian Bank Limited, Kamakis",22,Kiambu
66,Sidian Bank Limited,66 061,Nyali,"Sidian Bank Limited, Nyali",01,Mombasa
66,Sidian Bank Limited,66 060,Kakamega,"Sidian Bank Limited, Kakamega",37,Kakamega
66,Sidian Bank Limited,66 062,Kiambu Branch,"Sidian Bank Limited, Kiambu Branch",22,Kiambu
66,Sidian Bank Limited,66 100,Head Office,"Sidian Bank Limited, Head Office",47,Nairobi County
66,Sidian Bank Limited,66 031,Mtwapa,"Sidian Bank Limited, Mtwapa",03,Kilifi
66,Sidian Bank Limited,66 032,Busia,"Sidian Bank Limited, Busia",40,Busia
66,Sidian Bank Limited,66 033,Moi Nbi,"Sidian Bank Limited, Moi Nbi",47,Nairobi County
66,Sidian Bank Limited,66 034,Mwea,"Sidian Bank Limited, Mwea",20,Kirinyaga
66,Sidian Bank Limited,66 035,Kengeleni,"Sidian Bank Limited, Kengeleni",01,Mombasa
66,Sidian Bank Limited,66 036,Kilimani,"Sidian Bank Limited, Kilimani",47,Nairobi County
66,Sidian Bank Limited,66 037,Rongai,"Sidian Bank Limited, Rongai",34,Kajiado
66,Sidian Bank Limited,66 029,Kajiado,"Sidian Bank Limited, Kajiado",34,Kajiado
66,Sidian Bank Limited,66 030,Nkubu,"Sidian Bank Limited, Nkubu",12,Meru
66,Sidian Bank Limited,66 021,Email,"Sidian Bank Limited, Email",17,Makueni
66,Sidian Bank Limited,66 022,Naivasha,"Sidian Bank Limited, Naivasha",32,Nakuru
66,Sidian Bank Limited,66 023,Nyahururu,"Sidian Bank Limited, Nyahururu",31,Laikipia
66,Sidian Bank Limited,66 024,Isiolo,"Sidian Bank Limited, Isiolo",11,Isiolo
66,Sidian Bank Limited,66 025,Meru,"Sidian Bank Limited, Meru",12,Meru
66,Sidian Bank Limited,66 026,Kitale,"Sidian Bank Limited, Kitale",26,Trans-Nzoia
66,Sidian Bank Limited,66 027,Kibwezi,"Sidian Bank Limited, Kibwezi",17,Makueni
66,Sidian Bank Limited,66 028,Bungoma,"Sidian Bank Limited, Bungoma",39,Bungoma
66,Sidian Bank Limited,66 054,The Mall Westlands,"Sidian Bank Limited, The Mall Westlands",47,Nairobi County
66,Sidian Bank Limited,66 000,Head Office,"Sidian Bank Limited, Head Office",47,Nairobi County
66,Sidian Bank Limited,66 001,Main Office,"Sidian Bank Limited, Main Office",47,Nairobi County
66,Sidian Bank Limited,66 002,Mombasa,"Sidian Bank Limited, Mombasa",01,Mombasa
66,Sidian Bank Limited,66 003,Kenyatta Ave Nbi,"Sidian Bank Limited, Kenyatta Ave Nbi",47,Nairobi County
66,Sidian Bank Limited,66 004,Nakuru,"Sidian Bank Limited, Nakuru",32,Nakuru
66,Sidian Bank Limited,66 005,Nyeri,"Sidian Bank Limited, Nyeri",47,Nairobi County
66,Sidian Bank Limited,66 006,Buruburu,"Sidian Bank Limited, Buruburu",47,Nairobi County
66,Sidian Bank Limited,66 007,Embu,"Sidian Bank Limited, Embu",14,Embu
66,Sidian Bank Limited,66 008,Eldoret,"Sidian Bank Limited, Eldoret",27,Uasin Gishu
66,Sidian Bank Limited,66 009,Kisumu,"Sidian Bank Limited, Kisumu",42,Kisumu
66,Sidian Bank Limited,66 010,Kericho,"Sidian Bank Limited, Kericho",35,Kericho
66,Sidian Bank Limited,66 011,Mlolongo,"Sidian Bank Limited, Mlolongo",16,Machakos
66,Sidian Bank Limited,66 012,Thika,"Sidian Bank Limited, Thika",22,Kiambu
66,Sidian Bank Limited,66 013,Kerugoya,"Sidian Bank Limited, Kerugoya",20,Kirinyaga
66,Sidian Bank Limited,66 014,Kenyatta Market,"Sidian Bank Limited, Kenyatta Market",47,Nairobi County
66,Sidian Bank Limited,66 015,Kisii,"Sidian Bank Limited, Kisii",45,Kisii
66,Sidian Bank Limited,66 016,CHUKA,"Sidian Bank Limited, CHUKA",13,Tharaka-Nithi
66,Sidian Bank Limited,66 017,Kitui,"Sidian Bank Limited, Kitui",15,Kitui
66,Sidian Bank Limited,66 018,Machakos,"Sidian Bank Limited, Machakos",16,Machakos
66,Sidian Bank Limited,66 019,Nanyuki,"Sidian Bank Limited, Nanyuki",31,Laikipia
66,Sidian Bank Limited,66 020,Kangemi,"Sidian Bank Limited, Kangemi",47,Nairobi County
66,Sidian Bank Limited,66 051,Sameer Park,"Sidian Bank Limited, Sameer Park",47,Nairobi County
66,Sidian Bank Limited,66 052,River Road,"Sidian Bank Limited, River Road",47,Nairobi County
66,Sidian Bank Limited,66 053,Two Rivers,"Sidian Bank Limited, Two Rivers",22,Kiambu
68,Equity Bank Limited,68 084,Eastleigh,"Equity Bank Limited, Eastleigh",47,Nairobi County
68,Equity Bank Limited,68 085,Namanga,"Equity Bank Limited, Namanga",34,Kajiado
68,Equity Bank Limited,68 086,Kajiado,"Equity Bank Limited, Kajiado",34,Kajiado
68,Equity Bank Limited,68 087,Ruiru,"Equity Bank Limited, Ruiru",22,Kiambu
68,Equity Bank Limited,68 088,Otc,"Equity Bank Limited, Otc",47,Nairobi County
68,Equity Bank Limited,68 089,Kenol,"Equity Bank Limited, Kenol",21,Murang'a
68,Equity Bank Limited,68 090,Tala,"Equity Bank Limited, Tala",16,Machakos
68,Equity Bank Limited,68 091,Ngara,"Equity Bank Limited, Ngara",47,Nairobi County
68,Equity Bank Limited,68 092,Nandi Hills,"Equity Bank Limited, Nandi Hills",29,Nandi
68,Equity Bank Limited,68 093,Githunguri,"Equity Bank Limited, Githunguri",22,Kiambu
68,Equity Bank Limited,68 094,Tea Room,"Equity Bank Limited, Tea Room",47,Nairobi County
68,Equity Bank Limited,68 095,Buru Buru,"Equity Bank Limited, Buru Buru",47,Nairobi County
68,Equity Bank Limited,68 096,Mbale,"Equity Bank Limited, Mbale",38,Vihiga
68,Equity Bank Limited,68 097,Siaya,"Equity Bank Limited, Siaya",41,Siaya
68,Equity Bank Limited,68 098,Homa Bay,"Equity Bank Limited, Homa Bay",43,Homa Bay
68,Equity Bank Limited,68 022,Muranga,"Equity Bank Limited, Muranga",21,Murang'a
68,Equity Bank Limited,68 023,Molo,"Equity Bank Limited, Molo",32,Nakuru
68,Equity Bank Limited,68 024,Harambee Avenu,"Equity Bank Limited, Harambee Avenu",47,Nairobi County
68,Equity Bank Limited,68 025,Mombasa,"Equity Bank Limited, Mombasa",01,Mombasa
68,Equity Bank Limited,68 026,Kimathi Street,"Equity Bank Limited, Kimathi Street",47,Nairobi County
68,Equity Bank Limited,68 027,Nanyuki,"Equity Bank Limited, Nanyuki",31,Laikipia
68,Equity Bank Limited,68 028,Kericho,"Equity Bank Limited, Kericho",35,Kericho
68,Equity Bank Limited,68 179,Utawala,"Equity Bank Limited, Utawala",47,Nairobi County
68,Equity Bank Limited,68 190,Engineer,"Equity Bank Limited, Engineer",18,Nyandarua
68,Equity Bank Limited,68 191,Njabini,"Equity Bank Limited, Njabini",18,Nyandarua
68,Equity Bank Limited,68 175,Garden City,"Equity Bank Limited, Garden City",47,Nairobi County
68,Equity Bank Limited,68 178,Wangige Sub Branch,"Equity Bank Limited, Wangige Sub Branch",22,Kiambu
68,Equity Bank Limited,68 176,Mlolongo,"Equity Bank Limited, Mlolongo",16,Machakos
68,Equity Bank Limited,68 177,Embassy House,"Equity Bank Limited, Embassy House",47,Nairobi County
68,Equity Bank Limited,68 180,Kawangware sub Branch,"Equity Bank Limited, Kawangware sub Branch",47,Nairobi County
68,Equity Bank Limited,68 038,Mwea,"Equity Bank Limited, Mwea",20,Kirinyaga
68,Equity Bank Limited,68 039,Matuu,"Equity Bank Limited, Matuu",16,Machakos
68,Equity Bank Limited,68 040,Maua,"Equity Bank Limited, Maua",12,Meru
68,Equity Bank Limited,68 041,Isiolo,"Equity Bank Limited, Isiolo",11,Isiolo
68,Equity Bank Limited,68 042,Kagio,"Equity Bank Limited, Kagio",20,Kirinyaga
68,Equity Bank Limited,68 043,Gikomba,"Equity Bank Limited, Gikomba",47,Nairobi County
68,Equity Bank Limited,68 044,Ukunda,"Equity Bank Limited, Ukunda",02,Kwale
68,Equity Bank Limited,68 045,Malindi,"Equity Bank Limited, Malindi",03,Kilifi
68,Equity Bank Limited,68 046,Mombasa Digo Road,"Equity Bank Limited, Mombasa Digo Road",01,Mombasa
68,Equity Bank Limited,68 047,Moi Avenue,"Equity Bank Limited, Moi Avenue",47,Nairobi County
68,Equity Bank Limited,68 048,Bungoma,"Equity Bank Limited, Bungoma",39,Bungoma
68,Equity Bank Limited,68 049,Kapsabet,"Equity Bank Limited, Kapsabet",29,Nandi
68,Equity Bank Limited,68 050,Kakamega,"Equity Bank Limited, Kakamega",37,Kakamega
68,Equity Bank Limited,68 051,Kisii,"Equity Bank Limited, Kisii",45,Kisii
68,Equity Bank Limited,68 052,Nyamira,"Equity Bank Limited, Nyamira",46,Nyamira
68,Equity Bank Limited,68 053,Litein,"Equity Bank Limited, Litein",35,Kericho
68,Equity Bank Limited,68 054,Equity Centre Diaspora,"Equity Bank Limited, Equity Centre Diaspora",47,Nairobi County
68,Equity Bank Limited,68 055,Westlands,"Equity Bank Limited, Westlands",47,Nairobi County
68,Equity Bank Limited,68 056,Industrial Area Kenpipe Plaza,"Equity Bank Limited, Industrial Area Kenpipe Plaza",47,Nairobi County
68,Equity Bank Limited,68 057,Kikuyu,"Equity Bank Limited, Kikuyu",22,Kiambu
68,Equity Bank Limited,68 058,Garissa,"Equity Bank Limited, Garissa",07,Garissa
68,Equity Bank Limited,68 059,Mwingi,"Equity Bank Limited, Mwingi",15,Kitui
68,Equity Bank Limited,68 060,Machakos,"Equity Bank Limited, Machakos",16,Machakos
68,Equity Bank Limited,68 061,Ongata Rongai,"Equity Bank Limited, Ongata Rongai",34,Kajiado
68,Equity Bank Limited,68 062,Ol-kalao,"Equity Bank Limited, Ol-kalao",18,Nyandarua
68,Equity Bank Limited,68 063,Kawangware,"Equity Bank Limited, Kawangware",47,Nairobi County
68,Equity Bank Limited,68 064,Kiambu,"Equity Bank Limited, Kiambu",22,Kiambu
68,Equity Bank Limited,68 065,Kayole,"Equity Bank Limited, Kayole",47,Nairobi County
68,Equity Bank Limited,68 066,Gatundu,"Equity Bank Limited, Gatundu",22,Kiambu
68,Equity Bank Limited,68 067,Wote,"Equity Bank Limited, Wote",17,Makueni
68,Equity Bank Limited,68 068,Mumias,"Equity Bank Limited, Mumias",37,Kakamega
68,Equity Bank Limited,68 069,Limuru,"Equity Bank Limited, Limuru",22,Kiambu
68,Equity Bank Limited,68 070,Kitengela,"Equity Bank Limited, Kitengela",34,Kajiado
68,Equity Bank Limited,68 071,Githurai,"Equity Bank Limited, Githurai",47,Nairobi County
68,Equity Bank Limited,68 072,Kitui,"Equity Bank Limited, Kitui",15,Kitui
68,Equity Bank Limited,68 073,Ngong,"Equity Bank Limited, Ngong",34,Kajiado
68,Equity Bank Limited,68 074,Loitoktok,"Equity Bank Limited, Loitoktok",34,Kajiado
68,Equity Bank Limited,68 075,Bondo,"Equity Bank Limited, Bondo",41,Siaya
68,Equity Bank Limited,68 076,Mbita,"Equity Bank Limited, Mbita",43,Homa Bay
68,Equity Bank Limited,68 077,Gilgil,"Equity Bank Limited, Gilgil",32,Nakuru
68,Equity Bank Limited,68 078,Busia,"Equity Bank Limited, Busia",40,Busia
68,Equity Bank Limited,68 079,Voi,"Equity Bank Limited, Voi",06,Taita Taveta
68,Equity Bank Limited,68 080,Enterprise Road,"Equity Bank Limited, Enterprise Road",47,Nairobi County
68,Equity Bank Limited,68 081,Equity Centre,"Equity Bank Limited, Equity Centre",47,Nairobi County
68,Equity Bank Limited,68 082,Donholm,"Equity Bank Limited, Donholm",47,Nairobi County
68,Equity Bank Limited,68 083,Mukurwe-ini,"Equity Bank Limited, Mukurwe-ini",19,Nyeri
68,Equity Bank Limited,68 006,Murarandia,"Equity Bank Limited, Murarandia",21,Murang'a
68,Equity Bank Limited,68 007,Kangari,"Equity Bank Limited, Kangari",21,Murang'a
68,Equity Bank Limited,68 008,Othaya,"Equity Bank Limited, Othaya",19,Nyeri
68,Equity Bank Limited,68 009,Thika / Equity Plaza,"Equity Bank Limited, Thika / Equity Plaza",22,Kiambu
68,Equity Bank Limited,68 010,Kerugoya,"Equity Bank Limited, Kerugoya",20,Kirinyaga
68,Equity Bank Limited,68 116,Migori,"Equity Bank Limited, Migori",44,Migori
68,Equity Bank Limited,68 117,Kibera,"Equity Bank Limited, Kibera",47,Nairobi County
68,Equity Bank Limited,68 011,Nyeri,"Equity Bank Limited, Nyeri",19,Nyeri
68,Equity Bank Limited,68 012,Tom Mboya,"Equity Bank Limited, Tom Mboya",47,Nairobi County
68,Equity Bank Limited,68 013,Nakuru,"Equity Bank Limited, Nakuru",32,Nakuru
68,Equity Bank Limited,68 014,Meru,"Equity Bank Limited, Meru",12,Meru
68,Equity Bank Limited,68 015,Mama Ngina,"Equity Bank Limited, Mama Ngina",47,Nairobi County
68,Equity Bank Limited,68 016,Nyahururu,"Equity Bank Limited, Nyahururu",31,Laikipia
68,Equity Bank Limited,68 017,Community,"Equity Bank Limited, Community",47,Nairobi County
68,Equity Bank Limited,68 018,Community Corporate,"Equity Bank Limited, Community Corporate",47,Nairobi County
68,Equity Bank Limited,68 019,Embu,"Equity Bank Limited, Embu",14,Embu
68,Equity Bank Limited,68 020,Naivasha,"Equity Bank Limited, Naivasha",32,Nakuru
68,Equity Bank Limited,68 021,Chuka,"Equity Bank Limited, Chuka",13,Tharaka-Nithi
68,Equity Bank Limited,68 120,Changamwe,"Equity Bank Limited, Changamwe",01,Mombasa
68,Equity Bank Limited,68 121,Hola,"Equity Bank Limited, Hola",04,Tana River
68,Equity Bank Limited,68 122,Bomet,"Equity Bank Limited, Bomet",36,Bomet
68,Equity Bank Limited,68 123,Kilgoris,"Equity Bank Limited, Kilgoris",33,Narok
68,Equity Bank Limited,68 124,Keroka,"Equity Bank Limited, Keroka",46,Nyamira
68,Equity Bank Limited,68 125,KAREN,"Equity Bank Limited, KAREN",47,Nairobi County
68,Equity Bank Limited,68 126,KISUMU ANGAWA AVE,"Equity Bank Limited, KISUMU ANGAWA AVE",42,Kisumu
68,Equity Bank Limited,68 127,MPEKETONI,"Equity Bank Limited, MPEKETONI",05,Lamu
68,Equity Bank Limited,68 128,NAIROBI WEST,"Equity Bank Limited, NAIROBI WEST",47,Nairobi County
68,Equity Bank Limited,68 129,KENYATTA AVENUE,"Equity Bank Limited, KENYATTA AVENUE",47,Nairobi County
68,Equity Bank Limited,68 130,City Hall,"Equity Bank Limited, City Hall",47,Nairobi County
68,Equity Bank Limited,68 131,Eldama Ravine,"Equity Bank Limited, Eldama Ravine",30,Baringo
68,Equity Bank Limited,68 132,Embakasi,"Equity Bank Limited, Embakasi",47,Nairobi County
68,Equity Bank Limited,68 133,KPCU,"Equity Bank Limited, KPCU",47,Nairobi County
68,Equity Bank Limited,68 134,Ridgeways,"Equity Bank Limited, Ridgeways",47,Nairobi County
68,Equity Bank Limited,68 135,Runyenjes Sub Branch,"Equity Bank Limited, Runyenjes Sub Branch",14,Embu
68,Equity Bank Limited,68 136,Dadaad,"Equity Bank Limited, Dadaad",07,Garissa
68,Equity Bank Limited,68 137,Kangemi,"Equity Bank Limited, Kangemi",47,Nairobi County
68,Equity Bank Limited,68 138,Nyali Centre Corporate,"Equity Bank Limited, Nyali Centre Corporate",01,Mombasa
68,Equity Bank Limited,68 139,Kabarnet,"Equity Bank Limited, Kabarnet",30,Baringo
68,Equity Bank Limited,68 140,Westlands Corporate,"Equity Bank Limited, Westlands Corporate",47,Nairobi County
68,Equity Bank Limited,68 141,Lavington Corporate,"Equity Bank Limited, Lavington Corporate",47,Nairobi County
68,Equity Bank Limited,68 142,Taita Taveta,"Equity Bank Limited, Taita Taveta",06,Taita Taveta
68,Equity Bank Limited,68 143,Awendo,"Equity Bank Limited, Awendo",44,Migori
68,Equity Bank Limited,68 144,Ruai,"Equity Bank Limited, Ruai",47,Nairobi County
68,Equity Bank Limited,68 145,Kilimani,"Equity Bank Limited, Kilimani",47,Nairobi County
68,Equity Bank Limited,68 146,Nakuru Westside Mall,"Equity Bank Limited, Nakuru Westside Mall",32,Nakuru
68,Equity Bank Limited,68 147,Kilimani Supreme,"Equity Bank Limited, Kilimani Supreme",47,Nairobi County
68,Equity Bank Limited,68 148,JKIA Cargo Centre,"Equity Bank Limited, JKIA Cargo Centre",47,Nairobi County
68,Equity Bank Limited,68 149,EPZ Athi River,"Equity Bank Limited, EPZ Athi River",16,Machakos
68,Equity Bank Limited,68 150,Oyugis,"Equity Bank Limited, Oyugis",43,Homa Bay
68,Equity Bank Limited,68 151,Mayfair Supreme Centre,"Equity Bank Limited, Mayfair Supreme Centre",47,Nairobi County
68,Equity Bank Limited,68 152,Juja,"Equity Bank Limited, Juja",22,Kiambu
68,Equity Bank Limited,68 153,Iten,"Equity Bank Limited, Iten",28,Elgeyo-Marakwet
68,Equity Bank Limited,68 154,Nyali Supreme Centre,"Equity Bank Limited, Nyali Supreme Centre",01,Mombasa
68,Equity Bank Limited,68 155,Thika Supreme Centre,"Equity Bank Limited, Thika Supreme Centre",22,Kiambu
68,Equity Bank Limited,68 156,Mombasa Supreme Centre,"Equity Bank Limited, Mombasa Supreme Centre",01,Mombasa
68,Equity Bank Limited,68 157,Kapsowar Sub-Branch,"Equity Bank Limited, Kapsowar Sub-Branch",28,Elgeyo-Marakwet
68,Equity Bank Limited,68 158,Kwale,"Equity Bank Limited, Kwale",02,Kwale
68,Equity Bank Limited,68 159,Lamu,"Equity Bank Limited, Lamu",05,Lamu
68,Equity Bank Limited,68 000,Equity Bank Head Office,"Equity Bank Limited, Equity Bank Head Office",47,Nairobi County
68,Equity Bank Limited,68 001,Equity Bank Corporate,"Equity Bank Limited, Equity Bank Corporate",47,Nairobi County
68,Equity Bank Limited,68 002,Equity Bank Fourways,"Equity Bank Limited, Equity Bank Fourways",47,Nairobi County
68,Equity Bank Limited,68 003,Kangema,"Equity Bank Limited, Kangema",21,Murang'a
68,Equity Bank Limited,68 004,Karatina,"Equity Bank Limited, Karatina",19,Nyeri
68,Equity Bank Limited,68 005,Kiriaini,"Equity Bank Limited, Kiriaini",21,Murang'a
68,Equity Bank Limited,68 174,Ruaka,"Equity Bank Limited, Ruaka",22,Kiambu
68,Equity Bank Limited,68 777,Equity Hapo Hapo,"Equity Bank Limited, Equity Hapo Hapo",47,Nairobi County
68,Equity Bank Limited,68 099,Lodwar,"Equity Bank Limited, Lodwar",23,Turkana
68,Equity Bank Limited,68 100,Mandera,"Equity Bank Limited, Mandera",09,Mandera
68,Equity Bank Limited,68 101,Marsabit,"Equity Bank Limited, Marsabit",10,Marsabit
68,Equity Bank Limited,68 102,Moyale,"Equity Bank Limited, Moyale",10,Marsabit
68,Equity Bank Limited,68 103,Wajir,"Equity Bank Limited, Wajir",08,Wajir
68,Equity Bank Limited,68 104,Meru Makutano,"Equity Bank Limited, Meru Makutano",12,Meru
68,Equity Bank Limited,68 105,Malaba Town,"Equity Bank Limited, Malaba Town",40,Busia
68,Equity Bank Limited,68 029,Kisumu,"Equity Bank Limited, Kisumu",42,Kisumu
68,Equity Bank Limited,68 030,Eldoret,"Equity Bank Limited, Eldoret",27,Uasin Gishu
68,Equity Bank Limited,68 031,Nakuru Kenyatta Avenue,"Equity Bank Limited, Nakuru Kenyatta Avenue",32,Nakuru
68,Equity Bank Limited,68 032,Kariobangi,"Equity Bank Limited, Kariobangi",47,Nairobi County
68,Equity Bank Limited,68 033,Kitale,"Equity Bank Limited, Kitale",26,Trans-Nzoia
68,Equity Bank Limited,68 034,Thika Kenyatta Avenue,"Equity Bank Limited, Thika Kenyatta Avenue",22,Kiambu
68,Equity Bank Limited,68 035,Knut House,"Equity Bank Limited, Knut House",47,Nairobi County
68,Equity Bank Limited,68 036,Narok,"Equity Bank Limited, Narok",33,Narok
68,Equity Bank Limited,68 037,Nkubu,"Equity Bank Limited, Nkubu",12,Meru
68,Equity Bank Limited,68 206,Mikinduri,"Equity Bank Limited, Mikinduri",12,Meru
68,Equity Bank Limited,68 209,Timau Mall,"Equity Bank Limited, Timau Mall",12,Meru
68,Equity Bank Limited,68 212,Gikomba 2 Sub Branch,"Equity Bank Limited, Gikomba 2 Sub Branch",47,Nairobi County
68,Equity Bank Limited,68 214,njoro sub-branch,"Equity Bank Limited, njoro sub-branch",32,Nakuru
68,Equity Bank Limited,68 193,Kimana Sub-Branch,"Equity Bank Limited, Kimana Sub-Branch",34,Kajiado
68,Equity Bank Limited,68 219,Dagoretti Market Sub-branch,"Equity Bank Limited, Dagoretti Market Sub-branch",39,Bungoma
68,Equity Bank Limited,68 213,North Horr Sub-Branch,"Equity Bank Limited, North Horr Sub-Branch",10,Marsabit
68,Equity Bank Limited,68 211,Mariakani Branch,"Equity Bank Limited, Mariakani Branch",03,Kilifi
68,Equity Bank Limited,68 215,Marigat Sub-Branch,"Equity Bank Limited, Marigat Sub-Branch",30,Baringo
68,Equity Bank Limited,68 182,Kagwe Sub - Branch,"Equity Bank Limited, Kagwe Sub - Branch",22,Kiambu
68,Equity Bank Limited,68 181,Emali Branch,"Equity Bank Limited, Emali Branch",17,Makueni
68,Equity Bank Limited,68 183,Rumuruti Branch,"Equity Bank Limited, Rumuruti Branch",31,Laikipia
68,Equity Bank Limited,68 184,Sotik,"Equity Bank Limited, Sotik",36,Bomet
68,Equity Bank Limited,68 186,Laare,"Equity Bank Limited, Laare",12,Meru
68,Equity Bank Limited,68 216,Takaba Sub-Branch,"Equity Bank Limited, Takaba Sub-Branch",09,Mandera
68,Equity Bank Limited,68 192,Kahawa West Sub-Branch,"Equity Bank Limited, Kahawa West Sub-Branch",47,Nairobi County
68,Equity Bank Limited,68 196,Hindi Sub - branch,"Equity Bank Limited, Hindi Sub - branch",05,Lamu
68,Equity Bank Limited,68 207,Mitunguu,"Equity Bank Limited, Mitunguu",12,Meru
68,Equity Bank Limited,68 202,Eastleigh BBS Mall,"Equity Bank Limited, Eastleigh BBS Mall",47,Nairobi County
68,Equity Bank Limited,68 205,Masii,"Equity Bank Limited, Masii",16,Machakos
68,Equity Bank Limited,68 218,Chogoria,"Equity Bank Limited, Chogoria",13,Tharaka-Nithi
68,Equity Bank Limited,68 198,Kamakis,"Equity Bank Limited, Kamakis",22,Kiambu
68,Equity Bank Limited,68 208,Moi's Bridge,"Equity Bank Limited, Moi's Bridge",27,Uasin Gishu
68,Equity Bank Limited,68 212,Gikomba 2 Sub-Branch,"Equity Bank Limited, Gikomba 2 Sub-Branch",47,Nairobi County
68,Equity Bank Limited,68 213,North Horr Sub-Branch,"Equity Bank Limited, North Horr Sub-Branch",10,Marsabit
68,Equity Bank Limited,68 210,Mombasa Jomo Kenyatta Avenue,"Equity Bank Limited, Mombasa Jomo Kenyatta Avenue",01,Mombasa
68,Equity Bank Limited,68 203,Kiritiri,"Equity Bank Limited, Kiritiri",14,Embu
68,Equity Bank Limited,68 197,KISII STAGE,"Equity Bank Limited, KISII STAGE",47,Nairobi County
68,Equity Bank Limited,68 199,IMAARA MALL SUB BRANCH,"Equity Bank Limited, IMAARA MALL SUB BRANCH",47,Nairobi County
68,Equity Bank Limited,68 194,Chaka,"Equity Bank Limited, Chaka",19,Nyeri
68,Equity Bank Limited,68 217,Joska Sub-Branch,"Equity Bank Limited, Joska Sub-Branch",16,Machakos
68,Equity Bank Limited,68 185,Isinya,"Equity Bank Limited, Isinya",34,Kajiado
68,Equity Bank Limited,68 187,Isibania,"Equity Bank Limited, Isibania",44,Migori
68,Equity Bank Limited,68 188,Kenyatta Market,"Equity Bank Limited, Kenyatta Market",47,Nairobi County
68,Equity Bank Limited,68 189,Inland Container Depot (ICD) Emb,"Equity Bank Limited, Inland Container Depot (ICD) Emb",47,Nairobi County
68,Equity Bank Limited,68 200,Sondu Branch,"Equity Bank Limited, Sondu Branch",42,Kisumu
68,Equity Bank Limited,68 201,Bumala,"Equity Bank Limited, Bumala",40,Busia
68,Equity Bank Limited,68 204,Maai Mahiu,"Equity Bank Limited, Maai Mahiu",32,Nakuru
68,Equity Bank Limited,68 106,Kilifi,"Equity Bank Limited, Kilifi",03,Kilifi
68,Equity Bank Limited,68 107,Kapenguria,"Equity Bank Limited, Kapenguria",24,West Pokot
68,Equity Bank Limited,68 108,Mombasa Road,"Equity Bank Limited, Mombasa Road",47,Nairobi County
68,Equity Bank Limited,68 109,Eldoret Market,"Equity Bank Limited, Eldoret Market",27,Uasin Gishu
68,Equity Bank Limited,68 110,Maralal,"Equity Bank Limited, Maralal",25,Samburu
68,Equity Bank Limited,68 111,Kimende,"Equity Bank Limited, Kimende",22,Kiambu
68,Equity Bank Limited,68 112,Luanda,"Equity Bank Limited, Luanda",38,Vihiga
68,Equity Bank Limited,68 113,Ku Sub Branch,"Equity Bank Limited, Ku Sub Branch",22,Kiambu
68,Equity Bank Limited,68 114,Kengeleni,"Equity Bank Limited, Kengeleni",01,Mombasa
68,Equity Bank Limited,68 115,Nyeri Kimathi Way,"Equity Bank Limited, Nyeri Kimathi Way",19,Nyeri
68,Equity Bank Limited,68 160,Kenyatta Avenue Supreme,"Equity Bank Limited, Kenyatta Avenue Supreme",47,Nairobi County
68,Equity Bank Limited,68 161,KPA Sub-Branch Mombasa,"Equity Bank Limited, KPA Sub-Branch Mombasa",01,Mombasa
68,Equity Bank Limited,68 162,Gigiri Supreme Centre,"Equity Bank Limited, Gigiri Supreme Centre",47,Nairobi County
68,Equity Bank Limited,68 163,Karen Supreme Centre,"Equity Bank Limited, Karen Supreme Centre",47,Nairobi County
68,Equity Bank Limited,68 164,Eldoret Supreme Centre,"Equity Bank Limited, Eldoret Supreme Centre",27,Uasin Gishu
68,Equity Bank Limited,68 165,Kakuma,"Equity Bank Limited, Kakuma",23,Turkana
68,Equity Bank Limited,68 166,Archers Post,"Equity Bank Limited, Archers Post",25,Samburu
68,Equity Bank Limited,68 167,Mutomo,"Equity Bank Limited, Mutomo",15,Kitui
68,Equity Bank Limited,68 168,Kiserian Sub Branch,"Equity Bank Limited, Kiserian Sub Branch",34,Kajiado
68,Equity Bank Limited,68 169,Dagoretti Corner,"Equity Bank Limited, Dagoretti Corner",47,Nairobi County
68,Equity Bank Limited,68 170,Kisumu Supreme Centre,"Equity Bank Limited, Kisumu Supreme Centre",42,Kisumu
68,Equity Bank Limited,68 171,Thika Makongeni,"Equity Bank Limited, Thika Makongeni",22,Kiambu
68,Equity Bank Limited,68 172,Kutus Sub - Branch,"Equity Bank Limited, Kutus Sub - Branch",20,Kirinyaga
68,Equity Bank Limited,68 173,Kibwezi Sub - Branch,"Equity Bank Limited, Kibwezi Sub - Branch",17,Makueni
68,Equity Bank Limited,68 118,Kasarani,"Equity Bank Limited, Kasarani",47,Nairobi County
68,Equity Bank Limited,68 119,Mtwapa,"Equity Bank Limited, Mtwapa",03,Kilifi
70,Family Bank Ltd,70 005,Thika,"Family Bank Ltd, Thika",22,Kiambu
70,Family Bank Ltd,70 006,Muranga,"Family Bank Ltd, Muranga",21,Murang'a
70,Family Bank Ltd,70 007,Kangari,"Family Bank Ltd, Kangari",21,Murang'a
